,Distance,Run,Missingness,Replicate,CCC,Rand,aRand
130,mesquita_eed,uniform_halflowestscalars,60,19,0.888923515059761,1.0,1.0
131,mesquita_eed,uniform_halflowestscalars,60,18,0.8903600344445903,1.0,1.0
132,mesquita_eed,uniform_halflowestscalars,60,17,0.8893408257112707,1.0,1.0
133,mesquita_eed,uniform_halflowestscalars,60,16,0.8900377126838561,1.0,1.0
134,mesquita_eed,uniform_halflowestscalars,60,15,0.888736277379343,1.0,1.0
135,mesquita_eed,uniform_halflowestscalars,60,14,0.890211462595774,1.0,1.0
136,mesquita_eed,uniform_halflowestscalars,60,13,0.8899434263012468,1.0,1.0
137,mesquita_eed,uniform_halflowestscalars,60,12,0.8884721859903271,1.0,1.0
138,mesquita_eed,uniform_halflowestscalars,60,11,0.890777767796773,1.0,1.0
139,mesquita_eed,uniform_halflowestscalars,60,10,0.8908862184272156,1.0,1.0
140,mesquita_eed,uniform_halflowestscalars,60,9,0.8887597305807565,1.0,1.0
141,mesquita_eed,uniform_halflowestscalars,60,8,0.8894189112866766,1.0,1.0
142,mesquita_eed,uniform_halflowestscalars,60,7,0.8899700869080256,1.0,1.0
143,mesquita_eed,uniform_halflowestscalars,60,6,0.8919965776169174,1.0,1.0
144,mesquita_eed,uniform_halflowestscalars,60,5,0.8892134858601605,1.0,1.0
145,mesquita_eed,uniform_halflowestscalars,60,4,0.8903854474698176,1.0,1.0
146,mesquita_eed,uniform_halflowestscalars,60,3,0.8900986793008815,1.0,1.0
147,mesquita_eed,uniform_halflowestscalars,60,2,0.8901911988102773,1.0,1.0
148,mesquita_eed,uniform_halflowestscalars,60,1,0.8889874536864437,1.0,1.0
149,mesquita_eed,uniform_halflowestscalars,60,0,0.8914278510072636,1.0,1.0
150,mesquita_eed,uniform_halflowestscalars,55,49,0.8903220202272786,1.0,1.0
151,mesquita_eed,uniform_halflowestscalars,55,48,0.8895660524113691,1.0,1.0
152,mesquita_eed,uniform_halflowestscalars,55,47,0.8899435025821902,1.0,1.0
153,mesquita_eed,uniform_halflowestscalars,55,46,0.8928159295318258,1.0,1.0
154,mesquita_eed,uniform_halflowestscalars,55,45,0.8900315166289735,1.0,1.0
155,mesquita_eed,uniform_halflowestscalars,55,44,0.8924788149199806,1.0,1.0
156,mesquita_eed,uniform_halflowestscalars,55,43,0.8908329675158945,1.0,1.0
157,mesquita_eed,uniform_halflowestscalars,55,42,0.890052817456377,1.0,1.0
158,mesquita_eed,uniform_halflowestscalars,55,41,0.8893352861024102,1.0,1.0
159,mesquita_eed,uniform_halflowestscalars,55,40,0.8886298846269716,1.0,1.0
160,mesquita_eed,uniform_halflowestscalars,55,39,0.8909131397473102,1.0,1.0
161,mesquita_eed,uniform_halflowestscalars,55,38,0.8897743658577482,1.0,1.0
162,mesquita_eed,uniform_halflowestscalars,55,37,0.8909982204411624,1.0,1.0
163,mesquita_eed,uniform_halflowestscalars,55,36,0.8902646342553195,1.0,1.0
164,mesquita_eed,uniform_halflowestscalars,55,35,0.8905939398716642,1.0,1.0
165,mesquita_eed,uniform_halflowestscalars,55,34,0.890735517480661,1.0,1.0
166,mesquita_eed,uniform_halflowestscalars,55,33,0.891469493551406,1.0,1.0
167,mesquita_eed,uniform_halflowestscalars,55,32,0.8912131745072791,1.0,1.0
168,mesquita_eed,uniform_halflowestscalars,55,31,0.8898540519338379,1.0,1.0
169,mesquita_eed,uniform_halflowestscalars,55,30,0.8922902589260102,1.0,1.0
170,mesquita_eed,uniform_halflowestscalars,55,29,0.8883027037792199,1.0,1.0
171,mesquita_eed,uniform_halflowestscalars,55,28,0.8899803876171578,1.0,1.0
172,mesquita_eed,uniform_halflowestscalars,55,27,0.8902130222133885,1.0,1.0
173,mesquita_eed,uniform_halflowestscalars,55,26,0.8903454078027435,1.0,1.0
174,mesquita_eed,uniform_halflowestscalars,55,25,0.8913656149579539,1.0,1.0
175,mesquita_eed,uniform_halflowestscalars,55,24,0.8915197957289269,1.0,1.0
176,mesquita_eed,uniform_halflowestscalars,55,23,0.8911821112456386,1.0,1.0
177,mesquita_eed,uniform_halflowestscalars,55,22,0.8889905807938739,1.0,1.0
178,mesquita_eed,uniform_halflowestscalars,55,21,0.8901041531897504,1.0,1.0
179,mesquita_eed,uniform_halflowestscalars,55,20,0.8917234143222204,1.0,1.0
180,mesquita_eed,uniform_halflowestscalars,55,19,0.8905616991148556,1.0,1.0
181,mesquita_eed,uniform_halflowestscalars,55,18,0.8919366422993078,1.0,1.0
182,mesquita_eed,uniform_halflowestscalars,55,17,0.8900552415156485,1.0,1.0
183,mesquita_eed,uniform_halflowestscalars,55,16,0.890015058573534,1.0,1.0
184,mesquita_eed,uniform_halflowestscalars,55,15,0.8892314910130408,1.0,1.0
185,mesquita_eed,uniform_halflowestscalars,55,14,0.8905868834770712,1.0,1.0
186,mesquita_eed,uniform_halflowestscalars,55,13,0.8914388331955272,1.0,1.0
187,mesquita_eed,uniform_halflowestscalars,55,12,0.8899862761401172,1.0,1.0
188,mesquita_eed,uniform_halflowestscalars,55,11,0.8908620672261873,1.0,1.0
189,mesquita_eed,uniform_halflowestscalars,55,10,0.8909939749847174,1.0,1.0
190,mesquita_eed,uniform_halflowestscalars,55,9,0.8929907069133127,1.0,1.0
191,mesquita_eed,uniform_halflowestscalars,55,8,0.8909058114349755,1.0,1.0
192,mesquita_eed,uniform_halflowestscalars,55,7,0.8941155721860122,1.0,1.0
193,mesquita_eed,uniform_halflowestscalars,55,6,0.8913696336299597,1.0,1.0
194,mesquita_eed,uniform_halflowestscalars,55,5,0.8895444771202419,1.0,1.0
195,mesquita_eed,uniform_halflowestscalars,55,4,0.8907755733428964,1.0,1.0
196,mesquita_eed,uniform_halflowestscalars,55,3,0.8893327929844264,1.0,1.0
197,mesquita_eed,uniform_halflowestscalars,55,2,0.8904940362856186,1.0,1.0
198,mesquita_eed,uniform_halflowestscalars,55,1,0.8909753662564396,1.0,1.0
199,mesquita_eed,uniform_halflowestscalars,55,0,0.8914751877663314,1.0,1.0
200,mesquita_eed,uniform_halflowestscalars,50,49,0.8917062909638129,1.0,1.0
201,mesquita_eed,uniform_halflowestscalars,50,48,0.8908225583383124,1.0,1.0
202,mesquita_eed,uniform_halflowestscalars,50,47,0.8922075900314786,1.0,1.0
203,mesquita_eed,uniform_halflowestscalars,50,46,0.8899053981765872,1.0,1.0
204,mesquita_eed,uniform_halflowestscalars,50,45,0.8893166924170551,1.0,1.0
205,mesquita_eed,uniform_halflowestscalars,50,44,0.8893513373235628,1.0,1.0
206,mesquita_eed,uniform_halflowestscalars,50,43,0.8908234850893177,1.0,1.0
207,mesquita_eed,uniform_halflowestscalars,50,42,0.889351237625871,1.0,1.0
208,mesquita_eed,uniform_halflowestscalars,50,41,0.8909933717525516,1.0,1.0
209,mesquita_eed,uniform_halflowestscalars,50,40,0.8915655652491261,1.0,1.0
210,mesquita_eed,uniform_halflowestscalars,50,39,0.8916933876216699,1.0,1.0
211,mesquita_eed,uniform_halflowestscalars,50,38,0.8913711953790954,1.0,1.0
212,mesquita_eed,uniform_halflowestscalars,50,37,0.890732146025548,1.0,1.0
213,mesquita_eed,uniform_halflowestscalars,50,36,0.891368510407937,1.0,1.0
214,mesquita_eed,uniform_halflowestscalars,50,35,0.8929200510046055,1.0,1.0
215,mesquita_eed,uniform_halflowestscalars,50,34,0.8911492294684348,1.0,1.0
216,mesquita_eed,uniform_halflowestscalars,50,33,0.8923875361185503,1.0,1.0
217,mesquita_eed,uniform_halflowestscalars,50,32,0.8921190621685611,1.0,1.0
218,mesquita_eed,uniform_halflowestscalars,50,31,0.8930270456784895,1.0,1.0
219,mesquita_eed,uniform_halflowestscalars,50,30,0.8923768026603294,1.0,1.0
220,mesquita_eed,uniform_halflowestscalars,50,29,0.891889748679588,1.0,1.0
221,mesquita_eed,uniform_halflowestscalars,50,28,0.8904032606476654,1.0,1.0
222,mesquita_eed,uniform_halflowestscalars,50,27,0.8913221703647131,1.0,1.0
223,mesquita_eed,uniform_halflowestscalars,50,26,0.8914474328852136,1.0,1.0
224,mesquita_eed,uniform_halflowestscalars,50,25,0.8901074698867141,1.0,1.0
225,mesquita_eed,uniform_halflowestscalars,50,24,0.8914810146928817,1.0,1.0
226,mesquita_eed,uniform_halflowestscalars,50,23,0.8901871772502358,1.0,1.0
