ProtID,P10,P13,P14,P24,P29,P3,P31,P36,P42,P43,P44,P46,P47,P49,P53,P11,P12,P15,P17,P18,P19,P2,P20,P21,P22,P23,P26,P30,P32,P34,P37,P4,P40,P45,P48,P5,P50,P51,P52,P6,P9
Q07065,-2.2904098033905,-1.33038377761841,1.11044836044312,0.929786264896393,-1.5894136428833,1.23269748687744,1.9050304889679,1.81733357906342,-1.83978724479675,2.86514806747437,0.843298017978668,1.29205536842346,-0.168773099780083,1.56429052352905,-0.00582949817180634,0.582369983196259,-0.238372966647148,-1.98483800888062,-1.28478491306305,-1.48243117332459,-0.525659084320068,-0.159891903400421,-4.98604297637939,-0.352545410394669,1.25933408737183,0.0762068182229996,-3.13646721839905,-2.06435441970825,-2.94423890113831,0.672472774982452,0.386013388633728,1.21837306022644,-3.11090064048767,1.28814494609833,0.267259687185287,-0.225584104657173,1.47294843196869,-0.542324364185333,0.103957019746304,-0.986606359481812,-2.80810761451721
P36543;P36543-2;P36543-3,0.379103809595108,0.251965165138245,1.04568803310394,1.28274631500244,0.178937047719955,-0.471258878707886,1.03788244724274,1.28111088275909,-0.364561975002289,0.886354207992554,1.30523955821991,1.1298234462738,0.958792328834534,1.09260880947113,0.907447397708893,0.955587923526764,-0.0380510203540325,0.124593377113342,0.349354922771454,-0.607960820198059,0.961215913295746,-0.0136759271845222,0.463366359472275,-0.00155289692338556,1.11016499996185,0.464772284030914,-0.148774892091751,-0.963172018527985,-0.525882065296173,1.09587097167969,0.795912802219391,1.2663642168045,-0.168665543198586,0.537814915180206,-0.370041072368622,0.0339644066989422,0.654250860214233,0.488032907247543,0.994258582592011,-0.259118556976318,0.389386266469955
Q96G21,-0.416478127241135,-0.583770394325256,-2.00579190254211,-1.48455572128296,0.103256747126579,NaN,-1.87648284435272,NaN,0.0796509236097336,-0.561835169792175,NaN,-1.74044227600098,-1.19185900688171,-1.85499536991119,-1.00516533851624,-0.739023268222809,-0.130248516798019,-0.716526985168457,-0.573032736778259,0.176894441246986,-0.574305713176727,-0.379886656999588,-0.11571192741394,-0.507602870464325,-1.49057471752167,-1.01219534873962,-0.241594806313515,0.126761421561241,0.0250033177435398,-1.66116225719452,-0.22809374332428,-1.4205836057663,0.0408168286085129,-0.726449251174927,0.667644143104553,0.0179613493382931,-0.955522119998932,-0.746920883655548,-0.603267133235931,0.128795370459557,-0.41592812538147
O43586;O43586-2,-0.362340211868286,NaN,1.92653942108154,1.43517994880676,0.247495904564857,NaN,1.96323442459106,2.08738970756531,-1.14666986465454,2.02729773521423,1.19227695465088,1.53848457336426,1.13944828510284,1.87122297286987,1.52085721492767,0.991316199302673,0.0556149855256081,-0.0718821361660957,-0.702134788036346,-0.619855523109436,2.07684421539307,1.49347710609436,-0.588118433952332,NaN,1.90855801105499,1.60616075992584,-0.241955786943436,-0.554231107234955,-1.29834473133087,-0.677583873271942,0.195521742105484,1.45004451274872,-1.03168761730194,1.76208865642548,0.958787560462952,0.0613864846527576,1.61521399021149,0.745684564113617,2.03313493728638,-0.956339716911316,-0.965411484241486
Q96P48-3;Q96P48;Q96P48-2;Q96P48-4;Q96P48-1;Q96P48-7;Q96P48-5,-0.788256347179413,0.0829915329813957,1.52498090267181,1.65848803520203,0.195034727454185,0.875484883785248,1.22499120235443,1.49813568592072,-0.605950176715851,1.12418413162231,1.63490748405457,1.37115240097046,1.30542969703674,1.37834179401398,1.31643855571747,0.965942144393921,0.13298562169075,-0.426441043615341,0.994006395339966,-0.752553462982178,0.929035723209381,0.361691355705261,0.137551784515381,0.318827986717224,1.34834349155426,1.39684402942657,0.466724544763565,-1.11726379394531,-0.792195677757263,1.50759124755859,0.718025267124176,1.56110119819641,-0.815896689891815,0.374777436256409,-0.0753728002309799,-0.0818150043487549,0.995326638221741,0.969781160354614,0.510858774185181,-0.906655967235565,-0.169586002826691
O00767,-3.0357186794281,NaN,NaN,NaN,-5.26164817810059,-3.35786843299866,-7.25189781188965,-5.44099426269531,NaN,-4.21107006072998,-5.2876148223877,NaN,-4.0377721786499,-4.81958150863647,-4.45606851577759,NaN,-4.31645107269287,-2.97322988510132,NaN,-2.56358933448792,-4.70680665969849,-3.15757703781128,-2.06102395057678,-4.03132152557373,-2.56140995025635,NaN,NaN,-2.43673586845398,-2.91579914093018,-6.74933576583862,NaN,NaN,-4.58514928817749,-2.49540090560913,-3.39432334899902,-4.35364484786987,-5.53812265396118,NaN,NaN,-2.02077102661133,-3.72407674789429
Q8IYS1,0.464717537164688,-1.47757363319397,-2.45266652107239,-1.68318545818329,0.409425556659698,-1.98358070850372,-1.38377463817596,-1.53386878967285,-0.533156037330627,-0.817209601402283,-2.04763460159302,-0.896278738975525,-1.03632700443268,-2.11986303329468,-0.994696199893951,-0.900376975536346,-0.378730177879334,-0.174959793686867,-0.179282411932945,-0.54909759759903,0.364696443080902,-1.42882680892944,-0.0439587496221066,-1.78215742111206,-1.3318954706192,-1.34062922000885,0.593944728374481,-0.444369703531265,0.328040063381195,-0.859567940235138,-1.34940946102142,-1.73542940616608,0.306207418441772,0.0147128468379378,-1.3100289106369,-0.748198568820953,-1.46451270580292,-0.776945114135742,-0.0870867595076561,-0.566683709621429,-0.125790417194366
A6NHQ2,1.07077431678772,1.08146989345551,NaN,NaN,0.741225361824036,0.0731995701789856,-0.73275238275528,-1.06814873218536,0.661989390850067,-0.197195798158646,-0.475961416959763,NaN,0.139827936887741,-0.0378300733864307,0.330818921327591,-0.242322117090225,NaN,0.744582533836365,0.628326117992401,0.925648987293243,NaN,0.878117680549622,0.935596644878387,NaN,-0.0822441577911377,0.116179376840591,0.689211666584015,1.1071971654892,2.23962354660034,-0.229725301265717,-0.121886476874352,NaN,1.1386786699295,0.487826317548752,1.21365201473236,1.16288506984711,0.480257749557495,NaN,0.285142213106155,1.12625730037689,0.748311877250671
Q92785;Q92785-2,1.21221613883972,1.31373715400696,0.064215674996376,-0.0251296777278185,1.63946616649628,-0.167745217680931,-0.00887114182114601,0.0416529104113579,1.16499078273773,0.541370570659637,0.0508456826210022,-0.129994973540306,0.135730043053627,-0.202621921896935,0.512681066989899,0.282554000616074,0.962459862232208,0.869080603122711,0.601990759372711,1.10387015342712,0.741320013999939,0.888040602207184,0.79575788974762,1.19121706485748,-0.167776361107826,0.790971636772156,1.59264302253723,1.54472398757935,1.52532565593719,-0.00568156782537699,0.620724439620972,-0.0799011513590813,1.96061944961548,0.277307480573654,0.98149037361145,1.19628953933716,0.637775659561157,1.02393627166748,0.50373512506485,1.11544954776764,0.890492737293243
Q68CQ4,-0.738888084888458,NaN,-0.327492356300354,-2.04160857200623,-0.474240124225616,NaN,-1.1650732755661,-1.8945060968399,0.393391579389572,-1.45945608615875,NaN,NaN,-1.17728292942047,NaN,-0.875011086463928,-1.24653697013855,-0.0915884077548981,-0.380995631217957,-0.502673745155334,0.14366403222084,-0.432938009500504,-0.114143699407578,0.0759321376681328,-0.161392018198967,NaN,NaN,-0.244120314717293,0.419728219509125,0.319360435009003,-1.65383505821228,-0.757919132709503,-1.23888409137726,0.738214313983917,-0.752505958080292,0.282671332359314,0.673170566558838,NaN,-0.19769312441349,-1.33512949943542,-0.386735051870346,-0.978464007377625
P05109,6.35531044006348,4.47408390045166,4.48031377792358,3.65322375297546,7.41643953323364,5.17752504348755,8.4754467010498,7.33827209472656,4.93331241607666,7.62692499160767,3.35456156730652,3.67574238777161,5.29560041427612,6.86451864242554,5.96330308914185,4.98835039138794,8.35860443115234,0.966874957084656,4.30094242095947,2.712975025177,7.79409980773926,3.89515590667725,4.65376996994019,3.21316504478455,4.18750333786011,7.02996397018433,3.76976227760315,2.02840518951416,4.36850500106812,5.47660064697266,4.62685823440552,5.69554328918457,-0.605437278747559,4.27009344100952,3.23284077644348,5.21595430374146,5.71060752868652,7.30807065963745,4.55768728256226,1.60605990886688,4.55538988113403
Q9P107;Q9P107-2,-0.791634023189545,-0.688323378562927,0.947575867176056,0.836941182613373,-0.099372886121273,-0.344724893569946,0.313648849725723,0.992609202861786,-0.416907787322998,0.623928964138031,0.869471430778503,1.12487900257111,0.672337114810944,0.977880299091339,0.901260912418365,0.607523202896118,-0.639048755168915,-0.545202255249023,-0.0873932018876076,-0.462725549936295,0.444362431764603,0.189782187342644,-0.227348178625107,-0.861973345279694,0.102565750479698,0.772786498069763,-0.407647281885147,-1.01713299751282,-0.723357617855072,0.842651605606079,0.238129302859306,0.898586988449097,-1.21678841114044,0.439617514610291,-0.089771457016468,-0.246894523501396,0.447373420000076,0.427110582590103,0.160017296671867,-1.21613299846649,-0.02801563590765
P14384,NaN,-2.3388307094574,0.718371570110321,0.240375578403473,-3.85186910629272,NaN,-2.39588761329651,-1.83235251903534,NaN,-1.33196520805359,-0.286325365304947,-0.282353907823563,-1.54161202907562,0.555385529994965,-2.17925763130188,-2.35034918785095,-3.36314511299133,-3.52694272994995,-3.22536277770996,NaN,-1.53055918216705,-0.298764944076538,-4.92834377288818,-3.83241415023804,-1.01066040992737,-2.13893508911133,-3.48250007629395,-1.43803060054779,-4.26400518417358,-1.10825216770172,-2.76261329650879,-0.694034278392792,NaN,-1.2301949262619,NaN,-3.43996810913086,-0.343806356191635,-1.05129897594452,-2.47625303268433,-3.06295108795166,NaN
Q9Y5Z4;Q9Y5Z4-2,-0.0333573892712593,0.461540400981903,-3.05E-05,0.582809209823608,-0.258436322212219,0.164794921875,1.47856318950653,0.958939909934998,-0.613929033279419,-0.684989094734192,0.790514409542084,1.15028464794159,0.893134713172913,0.995715796947479,0.756241858005524,0.868144392967224,-0.318476766347885,1.77754771709442,0.0905737429857254,-1.00175619125366,0.145913049578667,-1.39038443565369,0.681792736053467,0.0450675748288631,1.06200182437897,-0.868386626243591,-0.0424067676067352,-1.29724860191345,-0.741413831710815,0.970140039920807,0.540033519268036,0.760526537895203,-0.146552249789238,-1.08050334453583,-0.610463201999664,0.00846172869205475,-0.260062903165817,-0.616696417331696,0.425308793783188,-0.871232032775879,0.028623690828681
O95352;O95352-2;O95352-3,-0.850235462188721,-0.400292128324509,1.09324979782104,1.28719055652618,-0.457248330116272,-0.21911908686161,1.43819057941437,0.984249591827393,-0.832356154918671,0.555819511413574,1.32240188121796,1.17833828926086,1.31105923652649,1.21302342414856,1.0705543756485,0.814975440502167,-0.166282489895821,-0.587042629718781,-0.209860101342201,-0.915489614009857,0.511127591133118,-0.20927719771862,-0.826369762420654,-0.619242787361145,0.963588893413544,0.629771292209625,-1.21193587779999,-1.69088888168335,-1.43963217735291,1.2766432762146,0.538577497005463,1.24729788303375,-0.661001622676849,0.935994744300842,-0.467189222574234,-0.289981544017792,0.528862833976746,0.511700391769409,1.52819681167603,-1.55402648448944,-0.216303467750549
P35226,1.54143130779266,1.41159796714783,-0.399701327085495,-0.24460506439209,1.04705381393433,-0.185208156704903,0.135871365666389,-0.794486284255981,0.64556497335434,-0.284030914306641,-0.265754789113998,-0.756650567054749,-0.340784013271332,-0.834968388080597,0.189592763781548,-0.542494893074036,0.666362404823303,2.14054131507874,-0.19839084148407,0.722353219985962,0.40692126750946,0.499584883451462,0.446796119213104,1.78785133361816,-0.672431826591492,0.367795050144196,2.35450482368469,2.19781160354614,0.991206347942352,-0.704732775688171,0.401543617248535,-1.11937928199768,1.16491746902466,0.776349008083344,1.62795948982239,0.613138616085052,0.0735544934868813,1.03825724124908,-0.0754022821784019,1.45303583145142,0.529465317726135
P18669,-1.60125839710236,-1.08480143547058,-0.704368948936462,0.332545340061188,-1.29425764083862,-0.91970020532608,0.193058148026466,-0.0634752586483955,-2.01719117164612,-1.81212949752808,0.525837779045105,0.624113738536835,0.0676572546362877,0.378550797700882,-0.610894739627838,-0.450715333223343,-1.15694189071655,-0.856581807136536,-1.3680055141449,-1.9412567615509,-0.158760026097298,-2.15218091011047,-1.33864724636078,-0.646576106548309,0.186883270740509,-1.37003743648529,-1.32448303699493,-1.83324158191681,-1.99536442756653,0.167996481060982,-1.01871049404144,0.552444338798523,-1.75819373130798,-1.45961725711823,-1.69297420978546,-1.51902222633362,-1.03847253322601,-1.74964761734009,-0.493094325065613,-1.85449552536011,-1.48547732830048
Q8WVV9-4;Q8WVV9;Q8WVV9-5,0.601203382015228,1.48625731468201,0.56188976764679,0.105473704636097,-2.035719871521,0.153568655252457,0.54245263338089,0.669841229915619,-1.93459022045136,0.18267223238945,0.293974816799164,-0.0711085125803947,-0.171670645475388,0.3322913646698,0.532301425933838,-1.22104954719543,-1.13574850559235,-0.504478752613068,NaN,-0.923212110996246,-2.74726557731628,-0.378720372915268,-3.33712911605835,0.118764884769917,-0.249360010027885,0.617710173130035,-2.57890653610229,-1.34109234809875,-2.76640939712524,0.223238676786423,-0.111538894474506,0.476635962724686,NaN,-0.129534244537354,0.587907075881958,-1.41110181808472,-0.156186491250992,0.329342514276505,-0.315024614334106,1.24500739574432,-0.348046809434891
Q13950-2;Q13950,NaN,-0.488474696874619,-0.80238938331604,NaN,NaN,NaN,-1.98544335365295,NaN,0.886913001537323,NaN,-0.615447282791138,-0.925775408744812,NaN,-0.985886693000793,NaN,-1.14691531658173,-0.013731918297708,2.18987941741943,0.0375142134726048,NaN,-0.559922754764557,NaN,-0.204671904444695,0.646489918231964,-0.699325144290924,0.520536124706268,1.88002347946167,1.10883235931396,-0.193183720111847,-1.22667372226715,NaN,NaN,0.41337588429451,0.255925923585892,1.37685441970825,-0.203679770231247,-0.406053632497787,0.14607147872448,NaN,NaN,0.299880564212799
Q9UGU0-2;Q9UGU0,NaN,NaN,NaN,-1.09648752212524,NaN,NaN,NaN,-0.694365501403809,-0.270697891712189,-0.638939559459686,NaN,NaN,NaN,NaN,-0.0809775739908218,NaN,-1.00002467632294,NaN,NaN,0.154058158397675,-0.342389345169067,0.0224690958857536,-0.406616419553757,-1.17325806617737,NaN,0.239756062626839,0.340943574905396,0.806281864643097,0.13587474822998,NaN,NaN,NaN,0.90938401222229,NaN,1.25871253013611,0.41033273935318,NaN,-0.633246183395386,NaN,NaN,NaN
P78347-2;P78347-4;P78347-3;P78347,0.635315656661987,0.349736630916595,-1.19876861572266,-1.09951186180115,0.337393939495087,-0.304503113031387,-0.547146201133728,-0.824618816375732,0.504595339298248,-0.518481373786926,-0.914629518985748,-0.839360058307648,-0.555828988552094,-1.28083670139313,-0.266790241003037,-0.232683792710304,0.332820534706116,0.225999057292938,0.363361656665802,0.357829034328461,-0.159892484545708,-0.169305324554443,0.154798224568367,0.221920847892761,-1.16586530208588,-0.396695256233215,0.44726175069809,0.346763789653778,0.83126425743103,-0.783411145210266,-0.19418440759182,-1.07126152515411,0.475200772285461,-0.558933198451996,0.106158956885338,0.464237809181213,-0.465974986553192,0.0828328728675842,-0.182563230395317,0.548755645751953,0.180037289857864
O60902-3;O60902-2;O60902,0.380642950534821,0.00578165939077735,-0.283117175102234,0.76521772146225,-0.0680803507566452,0.334667325019836,1.1137729883194,0.870077073574066,-0.727275550365448,-0.612251698970795,0.789933264255524,1.0070925951004,0.628693282604218,0.576139748096466,0.496190756559372,0.87799459695816,0.0623542331159115,0.695744454860687,-0.166313081979752,-1.51761138439178,0.802470803260803,-1.40968883037567,0.23345872759819,-0.0088851060718298,0.836466789245605,-0.497938603162766,0.542785882949829,-1.22054767608643,-0.777318477630615,0.444328248500824,0.496047288179398,0.818520247936249,-0.241713061928749,-0.587983131408691,-0.497547417879105,-0.28564664721489,-0.389618158340454,-0.957397520542145,1.0759904384613,-1.04258739948273,-0.0743628144264221
P32322;P32322-2;P32322-3,-2.81781530380249,-2.93013119697571,NaN,-3.28253078460693,-5.02130222320557,-2.08166980743408,-5.69652652740479,-4.56264877319336,-2.86122703552246,-3.95495223999023,-3.65621709823608,-4.59558963775635,NaN,-3.52586889266968,-4.20400905609131,-4.01415348052979,-3.69410157203674,-2.97150206565857,-3.75050234794617,-1.47862803936005,-3.38418984413147,-2.29834461212158,-1.81540429592133,-3.066410779953,-4.64222526550293,-3.69050002098084,-4.03255224227905,-1.5702793598175,NaN,-3.94714856147766,-3.01678490638733,-4.94948244094849,-2.82584929466248,-2.73738551139832,-1.92150402069092,-2.64715194702148,-3.37425541877747,-3.28333330154419,-3.02428650856018,-1.10949194431305,-2.17288446426392
Q96I59;Q96I59-2,0.810339510440826,1.27221643924713,0.199445322155952,0.116468466818333,0.94757205247879,0.18539847433567,-0.225273042917252,-0.101370178163052,1.15357673168182,0.492373019456863,-0.300723612308502,-0.438828527927399,0.17834435403347,-0.0405940338969231,0.506136655807495,0.382560551166534,0.926116645336151,-0.220242887735367,0.861137568950653,1.59931147098541,0.952199697494507,1.0020763874054,1.25394797325134,-0.265251815319061,-0.32643261551857,0.357273072004318,0.418943881988525,1.16881740093231,1.37673377990723,0.0715032517910004,0.722235143184662,-0.864799678325653,1.59607815742493,0.456573039293289,1.58104574680328,0.899546563625336,0.909474074840546,1.04537975788116,0.449452489614487,1.29345798492432,1.24361133575439
Q96GC9,NaN,-0.00195539416745305,0.802230596542358,0.675002157688141,-0.419485628604889,-0.759656369686127,0.216854453086853,1.02079379558563,0.056003749370575,0.558941841125488,0.886995196342468,0.424583494663239,0.173972487449646,1.00439155101776,0.969825029373169,0.258036553859711,0.0960789173841476,NaN,-0.14064759016037,-0.0751648172736168,-0.113464675843716,NaN,-0.59466165304184,-0.492991924285889,0.333730161190033,-0.551133096218109,-0.697493135929108,NaN,-0.677151262760162,0.978811025619507,0.060417901724577,0.776762545108795,-0.359970837831497,0.26389679312706,-0.244048744440079,-0.450072795152664,1.02944946289063,0.885492563247681,NaN,0.0250028185546398,-0.572176575660706
P15104,NaN,0.994913399219513,NaN,NaN,NaN,1.02112948894501,NaN,NaN,0.425494402647018,NaN,-0.394291460514069,NaN,1.20209550857544,NaN,0.525554001331329,0.963934242725372,NaN,NaN,1.51974761486053,NaN,1.52036249637604,NaN,1.78859877586365,0.143121317028999,0.994734227657318,2.39177560806274,NaN,1.27674913406372,1.74789917469025,1.39304089546204,1.52612018585205,1.0234477519989,NaN,NaN,NaN,-0.323025614023209,3.91473174095154,NaN,NaN,NaN,1.32377326488495
Q9H0I9,0.685178279876709,0.802690744400024,0.219311475753784,0.993418276309967,-0.0564317479729652,-0.546804547309875,1.55345726013184,1.04695808887482,-0.741481840610504,-0.328115493059158,0.784058928489685,0.954174697399139,0.297272771596909,0.883049607276917,0.717113554477692,1.02983975410461,0.230538010597229,-0.971740186214447,-1.16131162643433,NaN,1.06369352340698,-1.23061740398407,-0.378959029912949,-0.487600296735764,0.571105778217316,-0.641703188419342,-0.365447670221329,-1.41435444355011,-0.522590935230255,0.365996152162552,0.732777655124664,1.36324882507324,-0.96839565038681,0.454110205173492,-0.101514384150505,0.301662981510162,0.0962251275777817,-0.588166952133179,2.12887263298035,-0.547179818153381,-0.0408918857574463
Q5TEJ8;Q5TEJ8-3;Q5TEJ8-5;Q5TEJ8-6,NaN,0.446110606193542,2.80716919898987,3.533860206604,2.463791847229,1.03564274311066,2.62600135803223,3.20127868652344,1.79793000221252,3.573890209198,2.33502101898193,2.53355884552002,2.87281250953674,2.76499795913696,2.5975923538208,3.123863697052,2.05995106697083,NaN,0.628401935100555,-0.246505469083786,2.56512999534607,1.8201367855072,1.13566982746124,0.697501838207245,3.35607314109802,4.03745651245117,1.59393703937531,-0.394504398107529,-0.114187575876713,1.64881980419159,2.89899325370789,2.87444877624512,NaN,1.65009927749634,0.955947279930115,2.22895884513855,2.63798403739929,2.62426924705505,2.07573080062866,0.124303087592125,1.72521555423737
P61160;P61160-2,-0.0137404846027493,-0.135757073760033,0.519620060920715,0.820508241653442,0.486070185899735,0.886552155017853,0.772652745246887,0.846621811389923,-0.702526390552521,0.266967922449112,0.844044923782349,0.729052424430847,0.791162014007568,0.744679152965546,0.380517095327377,0.637332320213318,0.164088502526283,0.164899185299873,0.629487574100494,-0.680965662002563,0.727023005485535,-0.61625874042511,0.0850879177451134,-0.430364459753037,1.01352107524872,0.127419903874397,0.0174942668527365,-0.332032471895218,-0.18217046558857,0.642111778259277,0.345606476068497,0.98192822933197,-0.285823345184326,0.761107683181763,0.266773134469986,-0.29457351565361,0.138328120112419,-0.17873726785183,0.86970978975296,-1.06601548194885,0.0731538236141205
P23434,-0.462021321058273,-0.615106284618378,-2.02579212188721,-1.57669639587402,-0.402404516935349,NaN,-2.48457551002502,-1.35716319084167,0.0636059120297432,-0.807335138320923,-1.75712382793427,-1.38859176635742,-1.14517641067505,-1.401322722435,-0.701130568981171,-1.44030666351318,-0.193200811743736,-1.46128535270691,-0.32656529545784,0.59754467010498,-0.502627551555634,-0.120186947286129,-0.0137610575184226,0.174892887473106,-2.3135724067688,-1.13942134380341,-1.26493167877197,-0.55773264169693,-0.241484314203262,-1.67705047130585,-0.0435735583305359,-2.49764561653137,0.256627470254898,-0.543627321720123,-0.0332657508552074,-0.464229673147202,-0.964542269706726,-0.341260999441147,-0.872701525688171,0.0190442446619272,-0.211666613817215
Q53FA7,NaN,1.62930953502655,NaN,NaN,2.62192606925964,NaN,1.09255087375641,0.634570896625519,NaN,NaN,1.76396358013153,NaN,NaN,0.686059474945068,NaN,NaN,3.7084584236145,2.57732105255127,NaN,NaN,NaN,NaN,2.35944771766663,1.2949812412262,NaN,2.72168898582459,NaN,NaN,2.37086415290833,2.03885436058044,1.58257043361664,NaN,NaN,NaN,NaN,2.2683413028717,NaN,NaN,NaN,NaN,NaN
Q969X5-2;Q969X5,3.21004915237427,2.86457705497742,1.39510011672974,1.44024729728699,3.12000274658203,1.2888365983963,0.833625853061676,1.17050814628601,3.00581574440002,1.69793248176575,1.01011562347412,1.16346848011017,1.65401971340179,1.2891206741333,2.08035707473755,1.38878178596497,3.0862250328064,2.05023217201233,2.511549949646,3.11434936523438,1.93524956703186,2.82906031608582,3.05806350708008,1.94164574146271,0.922715723514557,2.57740211486816,2.77904510498047,1.88013112545013,3.21231484413147,1.73722279071808,2.46052193641663,0.941683173179626,3.27071809768677,1.60644197463989,3.08197450637817,2.7528121471405,2.86899924278259,2.84600496292114,1.74830949306488,2.46218132972717,2.52148294448853
P06733,0.363162308931351,-0.0805645808577538,-0.424087375402451,0.545730650424957,-0.32368615269661,-0.231678649783134,0.961053967475891,0.355851471424103,-0.380736231803894,-1.05825400352478,0.655585169792175,0.814831972122192,0.361692905426025,0.443104296922684,0.205934673547745,0.884234189987183,-0.00368087948299944,-0.0292251780629158,-0.368118047714233,-1.42077231407166,0.175880998373032,-1.75569438934326,0.543732345104218,-0.393597692251205,0.526778936386108,-0.896430313587189,0.149765729904175,-1.64589416980743,-0.764839112758636,0.456714183092117,0.44845786690712,0.931095540523529,-0.323769181966782,-1.22914087772369,-0.669486165046692,-0.121716648340225,-0.518675327301025,-1.21762371063232,0.372884124517441,-1.18048739433289,0.209393799304962
Q5U5X0,NaN,-1.45010364055634,-1.36055302619934,-1.9127893447876,-3.33436322212219,-0.686037600040436,-2.17786073684692,-1.75343382358551,-0.680123209953308,-1.00227105617523,-2.29619479179382,-1.75494825839996,-1.86237931251526,-2.08488583564758,-1.94267106056213,-1.59171342849731,-1.03125441074371,-1.48706698417664,-1.01585876941681,-0.251817613840103,-2.45527362823486,-0.54286652803421,-0.878808200359344,-1.74860572814941,-1.91317081451416,-1.75871801376343,-2.08138656616211,-1.27044296264648,-0.382629364728928,-2.03339910507202,NaN,-1.89937102794647,-0.302824318408966,-1.06157624721527,-0.617900133132935,-1.07619631290436,-1.04669427871704,-1.15608549118042,-1.73335075378418,-0.803908824920654,-1.16380310058594
P07355;P07355-2;A6NMY6,-0.204909950494766,1.3802717924118,2.73666334152222,2.39603042602539,1.04785299301147,0.5926114320755,3.39417481422424,2.74806094169617,2.23792910575867,3.23023867607117,2.33282661437988,2.12176728248596,1.80276203155518,2.54929637908936,1.97734320163727,2.36349368095398,1.78099727630615,0.4948750436306,0.14915919303894,-0.0591427981853485,0.715321719646454,1.96161866188049,-1.16826665401459,1.60881316661835,2.14877796173096,2.85120153427124,1.676145195961,1.04129886627197,-1.64611613750458,2.21633577346802,2.26019334793091,3.25365853309631,-0.788197696208954,0.671311318874359,0.915322721004486,2.05831861495972,3.35662198066711,2.70761942863464,-0.130026489496231,1.71213948726654,0.141306012868881
Q3B726,0.681422114372253,1.2376561164856,-1.73704183101654,-1.04823195934296,-0.0893561467528343,-0.339163899421692,-1.20898747444153,-1.78106391429901,0.231012925505638,-1.13535749912262,-1.13497221469879,-1.16222190856934,-0.58134138584137,-1.77933037281036,-0.425939053297043,-1.00920152664185,-0.324543118476868,0.699104249477386,0.22765189409256,0.615250408649445,-0.797582864761353,0.141954004764557,0.608489274978638,0.889395773410797,-1.45564556121826,-0.367398887872696,0.385918945074081,0.0999491363763809,0.421790659427643,-0.727987051010132,0.100835844874382,-2.25123977661133,0.268926292657852,-0.895340144634247,0.218566551804543,-0.0968143418431282,-0.28615128993988,0.378531575202942,-0.662050306797028,0.82973724603653,0.995758175849915
Q9BV38,1.04696762561798,0.574787199497223,-0.539878904819489,-0.359245181083679,0.911509931087494,0.0795963257551193,-0.65838885307312,-0.500931143760681,1.18342804908752,0.272514164447784,-0.629125118255615,-0.48640838265419,-0.113913401961327,-0.456027686595917,0.210095450282097,0.211989805102348,0.737899661064148,0.0404646769165993,-0.204656437039375,0.787848055362701,0.535518765449524,0.537120580673218,0.974111378192902,0.245578721165657,-0.765652120113373,-0.0566137358546257,0.846799910068512,1.3021582365036,1.08867835998535,-0.411534756422043,0.403662830591202,-0.528312921524048,0.777606308460236,0.427529156208038,1.2917788028717,1.06498467922211,0.128051742911339,0.450432687997818,0.574096620082855,0.845206201076508,0.756301641464233
Q8IVS2,-0.445174604654312,-0.357908308506012,-0.792573869228363,-0.733210444450378,-0.114231511950493,-0.718072772026062,-0.848800420761108,-0.81658548116684,0.588267505168915,-0.424575120210648,-0.627208173274994,-0.939872264862061,-0.75684928894043,-1.180668592453,-0.457615196704865,-1.03890860080719,0.203359872102737,-0.996917188167572,0.304464370012283,1.00954163074493,-0.68388557434082,0.0545980371534824,-0.0831848978996277,-0.221166104078293,-1.75329053401947,-0.429529219865799,-0.665001451969147,-0.169964924454689,0.319888710975647,-1.22026801109314,0.0420775339007378,-0.910484611988068,0.707247138023376,-0.289743691682816,-0.11620619148016,0.424844294786453,-0.0878177136182785,0.517905056476593,-0.918591976165771,0.274072587490082,0.0629105120897293
Q8IZL8,1.03571331501007,0.657124638557434,-0.447398006916046,-0.246018916368485,1.04805290699005,0.11225152015686,-0.563821256160736,-0.0412383303046227,1.22910273075104,0.268751174211502,-0.705794632434845,-0.347460746765137,-0.0174156632274389,-0.36713433265686,0.466588199138641,0.456110417842865,0.858999192714691,0.168245255947113,-0.289087265729904,0.941133141517639,0.758446335792542,0.694685459136963,1.00471997261047,0.422871440649033,-0.740363717079163,0.084149457514286,0.82079005241394,1.31485521793365,1.09464597702026,-0.258779168128967,0.789230525493622,-0.621539950370789,0.980727255344391,0.465784847736359,1.47934401035309,1.14090573787689,0.315757066011429,0.660983145236969,0.495496720075607,0.9355748295784,0.662994861602783
Q9Y6M5,-1.90603494644165,-1.38708698749542,0.111907936632633,0.0166389867663383,-1.88803827762604,NaN,-1.1500962972641,-0.202707260847092,-1.1429260969162,0.262386709451675,-0.0397779494524002,-0.136369898915291,-0.499725967645645,0.280455350875854,-0.789541482925415,-1.2567834854126,-1.48138976097107,-1.6214165687561,-1.60677111148834,-0.617337822914124,-1.2175213098526,-0.0603255107998848,-2.12992668151855,-0.788055121898651,-0.0471914708614349,-0.980937361717224,-1.74874567985535,-0.52423369884491,-1.60558080673218,-0.776963174343109,-1.30997252464294,-2.32086658477783,-2.05359625816345,-0.0782167837023735,-1.38313615322113,-1.04291760921478,0.0112264137715101,-0.538872182369232,-1.67177212238312,-1.08967018127441,-1.64521241188049
